StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,stop_without_complet,Q45,Q46,Q47,Q47_1_TEXT,Q47_7_TEXT,Q49,Q49_4_TEXT,Q51,Q52,Q53,Q53_1_TEXT,Q53_5_TEXT,Q55,Q55_4_TEXT,iqtest1_1,iqtest1_2,iqtest2_1,iqtest2_2,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,iqtest1,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,iqtest2,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,iqtest3,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,iqtest4,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,iqtest5,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,iqtest6,Q58,Q59,Q60,SC0,ResponseID,PROLIFIC_PID
2022-01-10 13:47:30,2022-01-10 14:02:05,IP Address,173.19.72.125,100,874,True,2022-01-10 14:02:05,R_1rNhmxwqjaWb37N,,,,,38.51739501953125,-75.19539642333984375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,I would not be able to maintain my current lifestyle. I would need to cut back on expenses that aren't necessary such as getting rid of some steaming services and buying less expensive food. I don't think I would be traveling as much.,I would be able to come up with $200. If for some reason I did not have the funds I could borrow it from a family member. The amount is not very large so I don't believe it would require any sacrifices and wouldn't cause serious financial hardship.,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",I would use my debit card to withdraw some cash from an ATM and then pay for the service.,It would be an easy decision since the amount is not that much.,"(2) You can pay in 12 monthly payments, of $40 each, which would amount to a total of $480 .,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","Although paying with cash would save me approximately $80, I would finance it because I would rather keep the cash on hand for other emergencies that might pop up.",IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,30.497,30.497,31.802,1,IM_8kKKjB4nAMNj9YN,12.497,12.497,20.264,1,IM_digXxcyqRdabhUp,24.051,24.051,25.395,1,IM_9voKE7k5pLmveuh,60.614,64.127,64.999,2,IM_72rU8yrbGxUD6Dz,31.045,31.87,33.414,2,IM_9nL7YBvVgXgG28d,107.366,108.565,109.518,3,IM_aV3iD4mmfiuBFsN,45000,2,Yes,5,R_1rNhmxwqjaWb37N,5dea76e109c1071948aed0ff
2022-01-10 13:55:28,2022-01-10 14:03:00,IP Address,174.207.168.243,100,451,True,2022-01-10 14:03:00,R_2TZCWZ52y0bivZv,,,,,39.835601806640625,-84.2671966552734375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"My lifestyle would not be able to continue, no. I'd have to find a job immediately. ","I'd just pay it. If I didn't have it, I would call my financial advisor and have him wire money from my savings account.",(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,If my dad weren't able to fix my car (for some unforeseen reason) I'd just pay the $150 at time of service.,,"(2) You can pay in 12 monthly payments, of $40 each, which would amount to a total of $480 .,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I'd probably opt for option (2), as I don't always have $399 available for an appliance purchase. I'd pay the extra money over the long run if it meant I could keep my food good.",IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,31.841,31.841,33.321,1,IM_0Mspdi6L7qTQCCV,10.279,11.804,12.518,2,IM_digXxcyqRdabhUp,10.16,10.16,11.12,1,IM_9voKE7k5pLmveuh,18.529,20.453,21.197,2,IM_5nYGyFlfxjyMkiF,13.893,15.664,16.298,2,IM_b7nxS7tR19wb6a9,52.446,52.446,53.548,1,IM_6olkW8ZGt0MUa0J,40000,4,Yes,2,R_2TZCWZ52y0bivZv,613f3901a7197bb325d10864
2022-01-10 13:49:52,2022-01-10 14:03:02,IP Address,162.200.133.185,100,789,True,2022-01-10 14:03:02,R_2pQSt5IbTqx0iSh,,,,,39.8025970458984375,-84.01540374755859375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"More or less, I would cut out my entertainment budget for a short time to adjust","It would have to come from my savings which would set me back a good deal. It wouldn't cause hardship but it wouldn't be preferable ","(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $150 ($15) a month for 12 months, which would amount to about $1800 ($180) total. ,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",,Difficult. I would take the loan and pay a little extra. With my luck with cars it's the best choice.,"(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .,Would you have the necessary cash on hand? Would the interest be worth paying in this case?",To spread the payments over a year I wouldn't mind paying 200 extra,,,,,,,,IM_bE2S9o14I9Ccz9X,,IM_7QdRZflfm3z1iYZ,,12.027,12.027,13.009,1,IM_8kKKjB4nAMNj9YN,20.143,23.424,23.756,3,IM_digXxcyqRdabhUp,29.534,29.534,30.974,1,IM_9voKE7k5pLmveuh,25.321,25.321,28.791,1,IM_72rU8yrbGxUD6Dz,30.925,30.925,31.765,1,IM_9nL7YBvVgXgG28d,34.617,34.617,35.805,1,IM_784C00xIF940eOx,30000,3,Yes,5,R_2pQSt5IbTqx0iSh,5919c87e1f01e900019e0d01
2022-01-10 13:56:35,2022-01-10 14:03:17,IP Address,99.42.59.133,100,401,True,2022-01-10 14:03:17,R_3eGm0FQGthj3BHX,,,,,36.28619384765625,-95.82270050048828125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,5dd8ad4d51db1c8655babbd1,I would be ok,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",I would pay in cash.,Easy,"(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .,Would you have the necessary cash on hand? Would the interest be worth paying in this case?",Pay in cash,,,,,,,,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_78lVaLGnJ5CM8YJ,0.952,13.198,14.266,2,IM_8kKKjB4nAMNj9YN,1.292,11.668,13.146,4,IM_digXxcyqRdabhUp,1.332,22.475,24.232,4,IM_9voKE7k5pLmveuh,1.19,13.027,17.375,3,IM_72rU8yrbGxUD6Dz,0.826,21.004,22.843,3,IM_b1uQozoykXcvi4J,0.831,28.208,29.381,2,IM_4HMX6iFyKJckoip,60000,3,Yes,4,R_3eGm0FQGthj3BHX,5dd8ad4d51db1c8655babbd1
2022-01-10 13:58:20,2022-01-10 14:03:20,IP Address,71.41.35.75,100,299,True,2022-01-10 14:03:20,R_pM16sNDNCqEwmwp,,,,,27.4674072265625,-82.5110015869140625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,I would look for a new job. We would have to cut out some travel and entertainment plans.,"I'd put it on the credit card and pay it off soon. I have the money in savings to cover such emergencies. ","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",,I'd pay the amount. I need a reliable vehicle.,"(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?",I have the money on hand.,,,,,,,,IM_eOMl2R7tjVE2MTP,,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,1.654,1.654,4.068,1,IM_4OcNlbsE4pDoJ6t,5.441,5.441,6.999,1,IM_4MHogJ0S9DGj2CN,7.032,8,8.682,2,IM_8AoGXlUIEKJLJPL,9.039,9.039,10.205,1,IM_bl2mcXsgQvoz9d3,5.269,5.269,6.546,1,IM_eJz8YdAOP6bc5H7,7.046,12.874,13.914,3,IM_6olkW8ZGt0MUa0J,95000,3,Yes,0,R_pM16sNDNCqEwmwp,61698b032d91d9ba8c15de76
2022-01-10 13:57:20,2022-01-10 14:03:45,IP Address,71.56.78.220,100,384,True,2022-01-10 14:03:45,R_2pMCMEONppZhcbD,,,,,33.9297027587890625,-84.33080291748046875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,I would be able to maintain my current lifestyle.,I would be able to come up with the money.,(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,I would pull from my savings.,,"(1) You can pay the full amount in cash, which will cost you $999. ",,,,,,,,,IM_eOMl2R7tjVE2MTP,IM_bE2S9o14I9Ccz9X,IM_8DmZ9ZEfHxFip9z,IM_7QdRZflfm3z1iYZ,1.134,13.726,15.382,4,IM_4OcNlbsE4pDoJ6t,0.619,9.101,10.505,2,IM_4MHogJ0S9DGj2CN,6.371,6.371,7.36,1,IM_4M9BsM7lmtJiqnX,0.604,5.852,6.84,2,IM_4I4pucl3NMNRvKd,0.548,3.796,5.402,2,IM_24fke3OzrM4BitL,0.39,4.284,5.37,3,IM_784C00xIF940eOx,150000,1,Yes,0,R_2pMCMEONppZhcbD,5fb2cbcafa4c009546a700e2
2022-01-10 13:53:51,2022-01-10 14:04:25,IP Address,47.6.62.217,100,633,True,2022-01-10 14:04:25,R_3kjIresALsVU8QV,,,,,47.243896484375,-88.45880126953125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"No we wouldnt be able to maintain are same lifestyle, 
we would for sure cutting back on spending
","I would be able to swing the $200, it wouldnt cause long lasting hardship. i would just ask my husband for the money and it wouldnt cause me to have to make sacrifices",(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,,,"(1) You can pay the full amount in cash, which will cost you $399. ",,IM_bE2S9o14I9Ccz9X,,IM_78lVaLGnJ5CM8YJ,,16.086,16.086,19.141,1,IM_8kKKjB4nAMNj9YN,13.171,13.171,14.361,1,IM_4MHogJ0S9DGj2CN,4.937,4.937,8.862,1,IM_5pPvygmV7KCrxu5,15.639,15.639,17.069,1,IM_bayXaspy03kNXaB,13.49,13.49,14.503,1,IM_9pey1efRn9y0z8p,10.29,10.29,11.216,1,IM_784C00xIF940eOx,75000,4,Yes,1,R_3kjIresALsVU8QV,60f1fbc88531e3ca47fc26c8
2022-01-10 13:17:31,2022-01-10 14:04:32,IP Address,47.35.238.222,100,2821,True,2022-01-10 14:04:33,R_21tEuyv4IzXHdF0,,,,,34.3914031982421875,-77.659698486328125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"I would not be okay. Considering most salary and hourly rates don't even cover the cost of living for a single person, I don't think many would survive a cut like that on top of the insane inflation. I'm able to survive because my rent is well below the average in my area, if I were paying the average it would be more than my monthly income.",It would sacrifice most of my savings and take me at least a year and a half to pay back the money I borrowed from myself. Potentially something like this would force a lot of people to work beyond when they are supposed to retire.,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?,,"I would pay as much as I could from my checking account (after the months bills are paid), then I would borrow the rest from my edward jones account. I would then make a plan to put everything I borrowed back into the account as swiftly as possible.  To help speed that process I would cancel subscriptions I could do without for a few months and cut any other expenses that aren't bills that have to be paid. I would also spend more time working online (freelancing).",Would you have the necessary cash on hand? Would the interest be worth paying in this case?,"I wouldn't buy a brand new fridge if I could help it. I would look on places like Facebook Market Place or see if there are any local programs like through churches that could help me get a more affordable appliance. Though if my only choice was to buy a new one at the price I would likely do what I would have done with the car repair scenario. Paid as much as I could upfront and then borrow the rest and replace or pay back what I borrowed as fast as I could. ",,,,,,,,IM_eOMl2R7tjVE2MTP,IM_bE2S9o14I9Ccz9X,IM_4Mb0h0CUu599JsN,,69.981,69.981,71.614,1,IM_8kKKjB4nAMNj9YN,30.333,30.333,32.513,1,IM_digXxcyqRdabhUp,47.26,47.26,49.739,1,IM_8AoGXlUIEKJLJPL,46.631,47.305,49.741,2,IM_72rU8yrbGxUD6Dz,54.108,54.108,56.179,1,IM_b7nxS7tR19wb6a9,46.946,48.959,50.432,2,IM_56FHXol3GC4Wjwp,75000,2,Yes,4,R_21tEuyv4IzXHdF0,6100070641b8a05882715583
2022-01-10 13:25:42,2022-01-10 14:04:34,IP Address,70.125.225.194,100,2331,True,2022-01-10 14:04:35,R_SPN048qsfOiTCVz,,,,,30.2886962890625,-97.73979949951171875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"I think I'll be able to. But, with 5% less money, I have to do a little calculation in my daily life, that is, I have to spend a routine amount of money in daily activities.",For this work I can borrow from my best friend or Bank. Since it raises money for an Unexpected event. So I have to get up to speed to pay it off. And of course I have to make some sacrifices to get it. This can have long-term consequences. Maybe I might have to mortgage something. I think I can face such a situation.,"(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $15 a month for 12 months, which would amount to about $180 total.,(3) Take a chance, forego the service, and hope that the car lasts for a while longer. Of course, this leaves open the possibility of breakdown, or even greater expenses in the long run.",,,"(2) You can pay in 12 monthly payments, of $40 each, which would amount to a total of $480 .",,IM_8IbFwgffk3poH0V,IM_00908XRCOiMu8i9,IM_4Mb0h0CUu599JsN,IM_7QdRZflfm3z1iYZ,18.24,55.607,67.074,3,IM_8kKKjB4nAMNj9YN,19.824,57.4,73.022,3,IM_4MHogJ0S9DGj2CN,51.286,116.758,120.081,3,IM_8AoGXlUIEKJLJPL,31.558,31.558,115.913,1,IM_bl2mcXsgQvoz9d3,12.623,12.623,25.997,1,IM_b7nxS7tR19wb6a9,68.478,68.478,120.109,1,IM_aV3iD4mmfiuBFsN,100000,4,Yes,1,R_SPN048qsfOiTCVz,61210b5c3f465c51a7f4166a
2022-01-10 13:50:38,2022-01-10 14:04:36,IP Address,98.196.201.224,100,837,True,2022-01-10 14:04:36,R_r9mhIR2W9ceZVQZ,,,,,29.738800048828125,-95.830902099609375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"If I could keep my lifestyle the same, since I like to save money.",I could get them with coworkers since I get along very well with them.,(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,I would prefer to pay at once so as not to have future debts.,,"(1) You can pay the full amount in cash, which will cost you $399. ",,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,5.834,5.834,6.715,1,IM_8kKKjB4nAMNj9YN,1.625,1.625,3.383,1,IM_digXxcyqRdabhUp,3.094,3.094,4.377,1,IM_9voKE7k5pLmveuh,1.918,1.918,3.024,1,IM_72rU8yrbGxUD6Dz,2.325,2.325,3.802,1,IM_9pey1efRn9y0z8p,3.099,3.099,4.444,1,IM_4HMX6iFyKJckoip,65000,4,Yes,4,R_r9mhIR2W9ceZVQZ,60d3789eaea26baa8ff53bb8
2022-01-10 13:49:45,2022-01-10 14:04:37,IP Address,74.102.47.237,100,891,True,2022-01-10 14:04:37,R_3s7FjeHBB4HLFQA,,,,,40.8520050048828125,-74.28420257568359375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"It would be annoying but we'd make it work. I would probably not take a vacation this year. I would also choose to eat out less and cut a few things out of our grocery budget. I would drink tap water instead of bottled water. ","I would take it out of my bank account. We have thousands in our bank account. It would not cause me any fiscal hardship. ","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?","I would take it out of our bank account. ","It's an easy decision. We need a car. ","(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would pay up front. I see no point in paying more. ",,,,,,,,IM_eOMl2R7tjVE2MTP,IM_bE2S9o14I9Ccz9X,IM_6DMqrhFwht2b7lX,IM_7QdRZflfm3z1iYZ,2.25,42.199,44.908,4,IM_8kKKjB4nAMNj9YN,44.838,62.809,64.406,2,IM_72FfRAFEaDhQx5b,2.747,31.288,33.649,3,IM_8AoGXlUIEKJLJPL,42.733,100.634,102.033,3,IM_bl2mcXsgQvoz9d3,10.493,46.749,51.025,2,IM_6XqkVCobhUbEh1z,11.788,68.657,70.719,2,IM_bQQ2CkCGY2caZQp,130000,4,Yes,1,R_3s7FjeHBB4HLFQA,60b3e6ad448226548d21fc4d
